id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,prob_func,prob_repair,prob_nonfunc,dist_nearest_functional_km,n_nonfunc_in_area,priority_score,likelihood_nonfunc,impact_score,score_population,score_dist_nearest_functional_km,score_n_nonfunc_in_area,score_quantity
9719,0.0,2012-10-10,Netherlands,0,DWE,33.60398341,-3.02653564,Gubi Group,0,Lake Victoria,Mwandile,Shinyanga,17,2,Maswa,Nyabubinza,500.0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,unknown,other,unknown,hand pump,hand pump,0.7250434862449243,0.036091957426314485,0.23886455632876114,2.966095640262048,13.0,19.1,0.239,8.0,8.8,6.0,6.3,10
45970,0.0,2012-10-14,Government Of Tanzania,0,Government,34.15439128,-3.19197954,Nenge,0,Internal,Nenge,Shinyanga,17,6,Meatu,Mwabusalu,500.0,True,GeoData Consultants Ltd,WUG,Shinyanga shallow well project,True,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.533564071946811,0.2273301454698948,0.2391057825832943,3.7337612315511133,11.0,19.1,0.239,8.0,8.8,6.4,5.6,10
66379,0.0,2011-03-03,District Council,0,DWE,39.05544598,-4.89989142,Lubao,0,Pangani,Bamba Mwarongo,Tanga,4,8,Mkinga,Mtimbwani,250.0,True,GeoData Consultants Ltd,VWC,shallow well,True,1980,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,coloured,colored,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.6480208560581143,0.01174280330687205,0.34023634063501357,0.021250616962896613,7.0,19.1,0.34,5.6,6.8,1.0,4.2,10
28509,0.0,2012-10-14,Rwssp,0,DWE,33.69355895,-3.73323417,Kwa Sangatii,0,Internal,Bubata,Shinyanga,17,8,Kishapu,Ukenyenge,500.0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.7675310833219887,0.014803074116951425,0.21766584256105995,13.059475736314784,13.0,19.1,0.218,8.8,8.8,9.1,6.3,10
63388,0.0,2012-10-29,Hesawa,1257,Hesawa,34.15218034,-1.36086203,Kwa Walimu,0,Lake Victoria,Manyara,Mara,20,6,Rorya,Nyathorogo,453.0,True,GeoData Consultants Ltd,VWC,Mradi wa maji Kowak,True,1992,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.7041857504021126,0.008248720900096082,0.2875655286977912,0.6397278616088474,6.0,19.1,0.288,6.6,8.3,2.9,3.8,10
5151,0.0,2011-08-07,,0,,31.46859399,-2.78788666,Ikemefuna,0,Lake Victoria,Bunkango,Kagera,18,6,Bukoba Urban,Nishambya,150.0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,0.5299554282324906,0.1610818163799996,0.30896275538750956,2.6996212882639563,9.0,19.1,0.309,6.2,5.0,5.8,4.9,10
19999,0.0,2011-02-19,Idydc,1887,IDYDC,35.89402706,-8.11028532,none,0,Rufiji,Makanyagio,Iringa,11,7,Kilolo,Dabaga,200.0,True,GeoData Consultants Ltd,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0.6933895177842603,0.0010208021967117822,0.3055896800190281,1.5819231652738128,6.0,19.1,0.306,6.2,6.4,4.5,3.8,10
57511,500.0,2011-03-22,Dhv,271,DWE,36.68242444,-8.08935763,Kwandulu,0,Rufiji,Bomani,Morogoro,5,3,Kilombero,Kibaoni,150.0,True,GeoData Consultants Ltd,,,True,1998,submersible,submersible,submersible,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.49710079920955036,0.11390188051645529,0.3889973202739944,0.70408365645762,18.0,19.1,0.389,4.9,5.0,3.1,7.5,5
26610,0.0,2011-03-22,Is,292,Is,37.0261533,-7.63772969,Mskitini,0,Rufiji,Ungindoni,Morogoro,5,1,Kilosa,Ruhembe,150.0,,GeoData Consultants Ltd,Other,,True,2008,nira/tanira,nira/tanira,handpump,other,other,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.6200420175041836,0.006041843599029925,0.3739161388967864,0.355642013693668,6.0,19.1,0.374,5.1,5.0,2.1,3.8,10
884,0.0,2011-07-10,Concern,0,TWESA,30.69280905,-2.48544737,Mgatoke,0,Lake Victoria,Kinyinya,Kagera,18,30,Ngara,Nyamiyaga,150.0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,0.4872091851584271,0.18958466077369637,0.3232061540678767,1.9941749202370471,23.0,19.1,0.323,5.9,5.0,5.0,8.4,7
6162,50.0,2011-03-02,W.B,-19,DWE,38.99940327,-8.12453248,Lyato,0,Rufiji,Mashariki,Pwani,60,53,Rufiji,Mbwara,1.0,True,GeoData Consultants Ltd,VWC,,True,2008,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.5429631342445866,0.010493463786618874,0.4465434019687942,2.816184805440073,0.0,19.1,0.447,4.3,1.5,5.9,1.2,10
31894,0.0,2011-03-15,Rc Church,2158,RC CHURCH,34.55370922,-9.33647988,Shuleni Ilovi,0,Lake Nyasa,Mpocha,Iringa,11,4,Njombe,Igosi,450.0,True,GeoData Consultants Ltd,VWC,MAKOGA WATER SUPPLY,False,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.5983756357577081,0.022720121803157,0.3789042424391349,0.24303263599570624,2.0,19.1,0.379,5.0,8.3,1.7,2.0,5
70092,0.0,2012-10-02,Dwsp,0,DWE,33.3990153,-3.69874422,Kwa Bibi Sofia,0,Internal,Bugambelele,Shinyanga,17,7,Shinyanga Urban,Kizumbi,500.0,True,GeoData Consultants Ltd,WUG,,True,0,afridev,afridev,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.6764459919460263,0.0460725374399856,0.27748147061398826,3.669101276363973,9.0,19.0,0.277,6.9,8.8,6.4,4.9,5
519,0.0,2011-08-02,Eung-am Methodist Church,0,Villagers,32.45564953,-2.41890849,Kwa Boniface,0,Lake Victoria,Kamuzizi,Mwanza,19,5,Sengerema,Nyakasasa,400.0,True,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,0.7062975553491331,0.000913481188678184,0.2927889634621889,15.912686601944346,6.0,19.0,0.293,6.5,7.9,9.4,3.8,2
32739,70.0,2013-01-23,Jaica,159,JAICA,39.47372627,-10.31261811,Kwa Abdalah Karimu,0,Ruvuma / Southern Coast,Mikumbi,Lindi,80,23,Lindi Rural,Nyengedi,123.0,False,GeoData Consultants Ltd,VWC,JaICA Borehole Scheme,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.5581226854794911,0.05860175663439332,0.3832755578861156,8.250064260612653,3.0,19.0,0.383,5.0,3.8,8.2,2.5,5
41303,250.0,2013-01-25,Norad,1280,NORAD,30.07011651,-4.662915,Kwa Chija,0,Lake Tanganyika,Mushori,Kigoma,16,2,Kasulu,Muzye,350.0,True,GeoData Consultants Ltd,Water authority,Mushori,True,1984,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.4784005458763658,0.24925511092521088,0.2723443431984234,3.6159135434091048,3.0,19.0,0.272,7.0,7.5,6.4,2.5,10
6597,0.0,2013-01-16,Act,1337,ACT,34.34415249,-2.0050098000000003,Shule Ya Sekondari Issenye,0,Lake Victoria,Nagusi,Mara,20,2,Serengeti,Issenye,530.0,False,GeoData Consultants Ltd,,,,2010,other - rope pump,rope pump,rope pump,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,hand pump,hand pump,0.6851487145849121,0.05636313464663525,0.25848815076845244,10.754153816746888,4.0,19.0,0.258,7.4,9.3,8.8,3.0,5
73979,0.0,2011-07-24,Aar,0,COCANE,30.53745328,-2.62183341,Muguza Kanisani,0,Lake Victoria,Kichacha A,Kagera,18,30,Ngara,Kabanga,150.0,True,GeoData Consultants Ltd,VWC,,False,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.6495109584602887,0.028782810353049183,0.3217062311866621,0.4168615149058696,27.0,19.0,0.322,5.9,5.0,2.3,8.8,10
33750,0.0,2011-08-16,Kkkt,0,KKKT,32.86548316,-9.3217773,Ipito,0,Lake Nyasa,Ipito,Mbeya,12,6,Mbozi,Chiwezi,150.0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.6025410788929927,0.03215758328029091,0.36530133782671625,3.453608928629338,7.0,19.0,0.365,5.2,5.0,6.3,4.2,5
32334,0.0,2013-03-25,Government Of Tanzania,1315,RWE,36.95179363,-3.25475108,Akundaeli,0,Pangani,Mbaaseny,Arusha,2,7,Meru,Leguruki,189.0,True,GeoData Consultants Ltd,VWC,Nasula gravity water supply,True,1968,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.5777028254260762,0.05197700355241453,0.3703201710215093,0.1892061752145169,24.0,19.0,0.37,5.1,6.2,1.5,8.5,5
22833,0.0,2013-03-14,Vwc,1132,VWC,36.95765888,-2.78021471,Sinyaone,0,Internal,Ildoinyio,Arusha,2,6,Longido,Tingatinga,250.0,True,GeoData Consultants Ltd,WUG,,,2012,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.6687802723792414,0.027555143016115488,0.30366458460464313,16.863826732405936,0.0,19.0,0.304,6.3,6.8,9.5,1.2,5
49133,0.0,2011-08-03,,0,,33.63540875,-9.39005783,Kwa Mzee Asesisye,0,Lake Nyasa,Bugoba,Mbeya,12,4,Rungwe,Kisondela,150.0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0.1982664022042616,0.4464449521318712,0.35528864566386736,6.750571917469601,3.0,19.0,0.355,5.3,5.0,7.8,2.5,5
4196,0.0,2011-03-28,Government Of Tanzania,0,Gover,36.39184014,-6.97481743,Massa Secondary School,0,Rufiji,Madong'A,Dodoma,1,1,Mpwapwa,Massa,150.0,True,GeoData Consultants Ltd,VWC,Chog,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0.5172178548350405,0.17228891845967068,0.3104932267052891,6.3726579746467,0.0,19.0,0.31,6.1,5.0,7.7,1.2,10
58930,0.0,2011-03-17,Dhv,298,DWE,36.13762376,-8.94240919,Sokoni 1,0,Rufiji,Malinyi Mjini,Morogoro,5,4,Ulanga,Malinyi,1.0,True,GeoData Consultants Ltd,VWC,Malinyi,True,1974,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,0.019745987908881543,0.0013091533598132907,0.9789448587313051,0.38900104897558546,3.0,19.0,0.979,1.9,1.5,2.2,2.5,2
9565,10.0,2011-03-04,Dh,439,DH,37.14163207,-6.77940591,Mizinga,0,Wami / Ruvu,Posta,Morogoro,5,1,Kilosa,Kimamba B,150.0,True,GeoData Consultants Ltd,VWC,,True,1997,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.47774980055731486,0.07737911193384515,0.4448710875088402,0.13486434936290356,13.0,19.0,0.445,4.3,5.0,1.3,6.3,5
6533,1000.0,2012-11-01,Amref,1269,AMREF,34.35277325,-1.96163647,Ramboni,0,Lake Victoria,Mwinyoshi,Mara,20,2,Serengeti,Issenye,450.0,True,GeoData Consultants Ltd,WUG,,,2010,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,dam,dam,surface,communal standpipe multiple,communal standpipe,0.6894962766641838,0.052036032636413654,0.2584676906994025,8.24413630523276,6.0,19.0,0.258,7.3,8.3,8.2,3.8,7
19787,0.0,2012-10-26,Netherlands,0,DWE,0.0,-2e-08,none,0,Lake Victoria,Mwaguma,Shinyanga,17,1,Bariadi,Kasoli,500.0,,GeoData Consultants Ltd,,,False,0,swn 80,swn 80,handpump,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,shallow well,shallow well,groundwater,hand pump,hand pump,0.5320766452241633,0.18852188438838846,0.27940147038744817,2.435665434016378,11.0,18.9,0.279,6.8,8.8,5.5,5.6,5
71407,0.0,2011-03-11,Community,235,Communit,37.04001633,-7.79344931,Kwamikano,0,Rufiji,Msolwa Kati,Morogoro,5,3,Kilombero,Kidatu,800.0,True,GeoData Consultants Ltd,VWC,Msolwa W,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0.6530975319408237,0.07621801940200236,0.27068444865717384,1.156631955474601,18.0,18.9,0.271,7.0,9.6,4.0,7.5,5
18149,200.0,2011-03-16,Dhv,295,DWE,36.04079444,-9.00531698,Tanga B,0,Rufiji,Tanga,Morogoro,5,4,Ulanga,Ngoheranga,1.0,True,GeoData Consultants Ltd,,,True,1977,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,coloured,colored,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.41472727139982557,0.09377783084526166,0.4914948977549128,0.7189176145171615,4.0,18.9,0.491,3.8,1.5,3.1,3.0,10
10496,100.0,2011-03-01,Dhv,384,DWE,37.79672356,-7.06290625,Kwa Mama Zatia,0,Wami / Ruvu,Lusani A,Morogoro,5,2,Morogoro Rural,Kisemu,500.0,True,GeoData Consultants Ltd,VWC,,True,1997,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.6786738422983793,0.07177337792793992,0.24955277977368037,3.2321796612721414,5.0,18.9,0.25,7.6,8.8,6.2,3.4,10
50502,0.0,2011-03-08,World Bank,363,ML appro,37.63720592,-6.11371981,Kwa Kanyoro,0,Wami / Ruvu,Kilingeni,Morogoro,5,6,Mvomero,Diongoya,50.0,True,GeoData Consultants Ltd,VWC,,True,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.41530655467402405,0.17416884083359332,0.41052460449238243,0.13570884945216458,20.0,18.9,0.411,4.6,2.7,1.3,8.0,10
2399,0.0,2011-03-16,Tanap,191,TANAP,37.76238239,-7.53169693,Mtaa Wa Chini,0,Wami / Ruvu,Matambwe,Morogoro,5,2,Morogoro Rural,Kisaki,80.0,True,GeoData Consultants Ltd,VWC,Selo,True,2001,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.6679355919465478,0.0453406531154763,0.2867237549379758,14.657224981797208,14.0,18.9,0.287,6.6,3.2,9.3,6.6,10
22292,500.0,2011-03-07,Ki,461,Ki,37.06212360000001,-6.86488994,Kipili,0,Wami / Ruvu,Mwembechai,Morogoro,5,1,Kilosa,Mabwerebwere,300.0,True,GeoData Consultants Ltd,VWC,,True,2004,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0.6034929434920596,0.025378238310672655,0.37112881819726784,0.14579309128157628,12.0,18.9,0.371,5.1,7.2,1.3,6.1,5
71858,2000.0,2013-01-28,Tasaf,346,District water department,38.98868081,-10.28084109,Lipemba,0,Ruvuma / Southern Coast,Miembe Saba,Lindi,80,53,Ruangwa,Mnacho,160.0,True,GeoData Consultants Ltd,VWC,,True,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.39418632869535175,0.3714415268297883,0.23437214447486002,20.249577149153392,21.0,18.9,0.234,8.1,6.1,9.6,8.2,10
38677,0.0,2012-10-23,Water Aid /sema,0,Water Aid /sema,32.26646807,-4.40630789,Masanja Mkai,0,Lake Tanganyika,Majengo,Tabora,14,4,Urambo,Kashishi,150.0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.6982131515159069,0.017723614240260838,0.284063234243832,9.776328005577962,5.0,18.9,0.284,6.7,5.0,8.6,3.4,10
22173,0.0,2013-02-18,Mbunge,1201,Mbunge,38.00197823,-4.25999912,Mchelele,0,Pangani,Vuje,Kilimanjaro,3,3,Same,Vuje,30.0,True,GeoData Consultants Ltd,VWC,Mbunge,True,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,coloured,colored,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.5925329495679622,0.01942976983362161,0.3880372805984162,1.6908283087334455,10.0,18.9,0.388,4.9,2.3,4.7,5.2,10
35885,0.0,2013-03-04,Kilwater,794,Kilwater,37.57123341,-3.40018854,Tumaini,0,Pangani,Msufini,Kilimanjaro,3,4,Moshi Rural,Makuyuni,1.0,True,GeoData Consultants Ltd,Company,Mtiro pipeline,True,2004,submersible,submersible,submersible,company,commercial,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0.6286785126762964,0.049816337216867256,0.3215051501068366,5.525313490615038,57.0,18.9,0.322,5.9,1.5,7.3,9.7,10
69297,2400.0,2011-03-09,Anglican Church,927,Angli,35.18804405,-7.7802647,none,0,Rufiji,Mbuyuni B,Iringa,11,1,Iringa Rural,Idodi,1.0,True,GeoData Consultants Ltd,VWC,Idodi,True,2001,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,0.06769752963840954,0.0037346002621050593,0.9285678700994854,0.7225496216129075,1.0,18.9,0.929,2.0,1.5,3.2,1.6,2
13916,0.0,2012-10-21,World Vision,0,Consultant Engineer,32.88602543,-4.21553859,Shule Ya Msingi Mwenge,0,Lake Tanganyika,Majengo,Tabora,14,1,Nzega,Bukene,150.0,False,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,0.011875151675977668,0.6173315644349234,0.37079328388909877,0.7162047648050212,26.0,18.9,0.371,5.1,5.0,3.1,8.7,5
56971,0.0,2011-03-18,Government Of Tanzania,1193,DWE,38.48246991,-4.6185187999999995,Kwa Mzee Muhudi Hamisi,0,Pangani,Kweshangazi,Tanga,4,1,Lushoto,Ngwelo,1.0,True,GeoData Consultants Ltd,VWC,,True,2010,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.5844949867397545,0.05318021479230917,0.36232479846793636,15.895609456978127,1.0,18.8,0.362,5.2,1.5,9.4,1.6,10
7818,0.0,2011-07-20,Plan Internatio,0,DWE,32.91090727,-2.63333851,Kwa Marcela Shuka,0,Lake Victoria,Bulale,Mwanza,19,3,Ilemela,Sangabuye,400.0,True,GeoData Consultants Ltd,VWC,Buhongwa Water Supply,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.3185991835058651,0.4518125964661858,0.22958822002794968,4.201010526502797,29.0,18.8,0.23,8.2,7.9,6.7,9.0,10
12145,0.0,2013-03-06,Government Of Tanzania,1389,Government,34.68084511,-2.15293896,Kasanisani,0,Lake Victoria,Momorogoro,Mara,20,2,Serengeti,Natta,300.0,,GeoData Consultants Ltd,WUG,Robanda pumping scheme,True,1979,mono,mono,motorpump,wug,user-group,unknown,unknown,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0.49373455706549496,0.1118581578281842,0.3944072851063209,0.6183185031455657,0.0,18.8,0.394,4.8,7.2,2.9,1.2,5
34229,0.0,2011-03-29,Private Individual,1217,AD,36.86316795,-6.11201321,none,0,Wami / Ruvu,Kwa Mbega,Morogoro,5,1,Kilosa,Rubeho,150.0,True,GeoData Consultants Ltd,VWC,,True,2005,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0.708207805601186,0.008938874711687902,0.28285331968712607,2.4381208954482196,22.0,18.8,0.283,6.7,5.0,5.6,8.3,10
50055,0.0,2013-03-08,Kiliwater,935,Kiliwater,37.63871982,-3.35529074,Kwa Richard,0,Pangani,Kakuyuni,Kilimanjaro,3,1,Rombo,Mamsera,1.0,True,GeoData Consultants Ltd,Company,Holili water supply,True,2012,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0.624865995626108,0.005573948711309708,0.36956005566258204,7.721769155802607,68.0,18.8,0.37,5.1,1.5,8.1,9.8,5
45360,100.0,2013-01-22,Wsdp,1178,DWE,33.36101999,-2.06299514,Kwa Magessa,0,Lake Victoria,Mwibara,Mara,20,4,Bunda,Igundu,1200.0,True,GeoData Consultants Ltd,WUG,,True,2010,india mark ii,india mark ii,handpump,wug,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0.7782070283262863,0.01546001787333731,0.20633295380037656,11.24993424093841,14.0,18.8,0.206,9.1,9.8,8.9,6.6,10
41554,30.0,2013-01-21,Adb,544,LGA,39.31877096,-10.93980324,Mvuleni,0,Ruvuma / Southern Coast,Mvuleni,Mtwara,90,33,Newala,Makote,8.0,True,GeoData Consultants Ltd,VWC,Mkunya/MWS,True,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,0.4670256622289064,0.15598554933627182,0.3769887884348217,9.501860856985367,15.0,18.8,0.377,5.0,2.1,8.5,6.8,5
27476,2000.0,2011-03-23,Wards,46,Da,38.91601653,-6.54113396,Shuleni,0,Wami / Ruvu,Chambezi,Pwani,6,1,Bagamoyo,Kiromo,817.0,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,2006,ksb,submersible,submersible,parastatal,parastatal,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0.77770099976096,0.003560408222269201,0.21873859201677096,3.279256153089314,20.0,18.8,0.219,8.6,9.7,6.2,8.0,10
